bug_id,severity,concept_scores
1289646,S3,"[0.30747133 0.22452663 0.         0.29168156 0.22148125 0.
 0.         0.18450241 0.         0.         0.         1.
 0.         1.         0.         1.         1.         0.        ]"
1290527,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1290949,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1291172,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1291192,S3,"[0.14526965 0.         0.         0.20955701 0.23018238 0.
 0.         0.         0.         0.         0.         0.
 0.         1.         1.         0.         0.         0.        ]"
1292013,S3,"[0.        0.2558792 0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.       ]"
1292053,S3,"[0.11919802 0.         0.         0.15667559 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         1.         0.         0.         0.        ]"
1293789,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1293807,S1,"[0.36754593 0.11892014 0.         0.17688225 0.088341   0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.        ]"
1293957,S3,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.20674042 0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1294435,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1294578,S3,"[0.09012437 0.         0.         0.07828289 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1295458,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1295700,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1295718,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1295759,S3,"[0.         0.         0.17819032 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.        ]"
1297394,S3,"[0.         0.         0.         0.10030238 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.        ]"
1297706,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1298640,S3,"[0.13416833 0.         0.         0.2025484  0.18624213 0.
 0.07562979 0.         0.         0.         0.         1.
 0.         1.         0.         1.         0.         0.        ]"
1299420,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1299605,S3,"[0.41415378 0.29084718 0.08362167 0.18965101 0.10402323 0.
 0.         0.17148851 0.         0.         0.19043641 1.
 0.         1.         1.         1.         0.         0.        ]"
1300145,S1,"[0.42494172 0.         0.         0.21566167 0.         0.
 0.         0.17931624 0.         0.18155353 0.         0.
 0.         0.         0.         1.         0.         0.        ]"
1300813,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1300864,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1301015,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
1301167,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1301173,S3,"[0.         0.         0.         0.         0.08297973 0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.        ]"
1301306,S3,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.21688525 0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1301310,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1301312,S3,"[0.         0.08028858 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1301622,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1302023,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1302534,S3,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.16567437 0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1302671,S3,"[0.17871977 0.12206769 0.         0.20921431 0.10637694 0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         1.         0.         0.        ]"
1303044,S3,"[0.1211646  0.09632198 0.         0.18611825 0.09037854 0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         0.         0.         0.        ]"
1304001,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1304387,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1304547,S3,"[0.18372741 0.14304784 0.         0.16572289 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         1.         0.         0.         0.        ]"
1305320,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1305325,S3,"[0.         0.         0.         0.14932033 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1305331,S3,"[0.         0.         0.34003028 0.11016566 0.         0.
 0.         0.         0.         0.         0.1650997  0.
 0.         0.         0.         0.         0.         1.        ]"
1305368,S3,"[0.07938323 0.17927013 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.        ]"
1305801,S3,"[0.08243477 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1305822,S3,"[0.         0.         0.         0.09456296 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.        ]"
1306289,S3,"[0.         0.         0.         0.15779497 0.1018056  0.
 0.         0.         0.         0.22407924 0.         0.
 0.         1.         1.         0.         0.         0.        ]"
1306639,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1306769,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1307064,S3,"[0.126204   0.         0.         0.18680319 0.         0.
 0.         0.19782336 0.         0.17890815 0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1308566,S3,"[0.17356858 0.         0.         0.20099983 0.13878824 0.
 0.0775343  0.2312992  0.         0.19225179 0.         1.
 0.         0.         0.         0.         0.         0.        ]"
1308705,S3,"[0.         0.         0.         0.07266038 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         0.        ]"
1309086,S3,"[0.09816899 0.         0.         0.09466522 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.        ]"
1309256,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1309468,S3,"[0.         0.08522793 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1309641,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1309926,S3,"[0.         0.         0.         0.07281535 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1310587,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1310788,S3,"[0.16495992 0.         0.         0.12053355 0.         0.
 0.         0.         0.         0.16306888 0.         0.
 0.         1.         1.         0.         0.         0.        ]"
1310823,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1311923,S3,"[0.11845394 0.08787387 0.         0.12487686 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1312086,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1313554,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1313632,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1313635,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1313640,S1,"[0.10984077 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         1.         0.         0.        ]"
1313670,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1313699,S3,"[0.19672629 0.         0.11714571 0.27043456 0.2565879  0.
 0.         0.160093   0.         0.         0.18430696 1.
 0.         1.         1.         1.         0.         0.        ]"
1313956,S3,"[0.11196674 0.         0.         0.09268115 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1314172,S1,"[0.5478765  0.19653484 0.17723192 0.3601806  0.3452355  0.
 0.24342637 0.29722315 0.         0.         0.18317546 1.
 0.         1.         1.         1.         1.         0.        ]"
1314542,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1314544,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1315032,S3,"[0.        0.        0.        0.        0.1425238 0.        0.
 0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.       ]"
1315309,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1315611,S3,"[0.13901389 0.07145202 0.         0.14543986 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         1.         0.         1.        ]"
1316126,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1316555,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1316634,S3,"[0.20570041 0.08230645 0.16784985 0.33197907 0.21690843 0.
 0.         0.15488313 0.         0.         0.17614727 1.
 0.         0.         0.         1.         1.         1.        ]"
1317312,S3,"[0.2129618  0.12151839 0.         0.25707895 0.12249429 0.
 0.07544396 0.1701024  0.         0.         0.         1.
 0.         1.         0.         1.         0.         0.        ]"
1317322,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
1318143,S3,"[0.07311201 0.         0.         0.10278776 0.2595433  0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.        ]"
1318266,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1318792,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1319141,S3,"[0.         0.         0.         0.         0.20205316 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1319706,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1320258,S3,"[0.08844079 0.10341761 0.         0.13359965 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1320395,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1321014,S3,"[0.15308203 0.         0.         0.19930382 0.17524108 0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.        ]"
1321430,S3,"[0.         0.         0.         0.12258736 0.12057408 0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.        ]"
1321516,S3,"[0.         0.         0.         0.10443562 0.         0.
 0.         0.17101197 0.19352637 0.23115765 0.         0.
 0.         0.         0.         1.         0.         1.        ]"
1321772,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1321812,S3,"[0.11792636 0.         0.         0.20809673 0.         0.
 0.         0.         0.         0.16759966 0.         0.
 0.         1.         0.         0.         0.         0.        ]"
1322691,S3,"[0.11731452 0.12353971 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         1.         0.         0.        ]"
1322785,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1322920,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1323973,S3,"[0.         0.         0.         0.10880685 0.         0.08212917
 0.         0.         0.23195983 0.         0.17213355 0.
 0.         0.         0.         0.         0.         0.        ]"
1324357,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1324668,S3,"[0.261566   0.1161501  0.         0.28016108 0.29255816 0.
 0.1085913  0.18226258 0.         0.         0.         1.
 0.         1.         1.         1.         0.         0.        ]"
1325550,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1325851,S3,"[0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.1916372 0.        0.        0.        1.
 0.        0.        0.        0.       ]"
1326251,S3,"[0.         0.         0.0969256  0.         0.         0.08184426
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1327845,S4,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1328612,S3,"[0.07747465 0.07674827 0.         0.16129968 0.14619948 0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         1.         0.         0.        ]"
1329163,S3,"[0.         0.         0.         0.11901325 0.09657274 0.
 0.         0.         0.15245508 0.         0.18760948 1.
 0.         0.         0.         0.         0.         0.        ]"
1329816,S1,"[0.3107119 0.        0.        0.        0.        0.        0.
 0.        0.        0.        0.        0.        0.        1.
 0.        0.        0.        0.       ]"
1330294,S3,"[0.28969654 0.         0.         0.08536953 0.         0.
 0.         0.16917329 0.         0.20793365 0.         0.
 0.         1.         0.         0.         0.         0.        ]"
1330559,S3,"[0.         0.         0.10079233 0.         0.         0.
 0.         0.         0.20750727 0.17338784 0.         0.
 0.         0.         0.         0.         0.         1.        ]"
1331593,S3,"[0.14252247 0.         0.         0.20255134 0.08844271 0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         1.         0.         0.        ]"
1331599,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1332203,S3,"[0.         0.         0.         0.         0.09219988 0.
 0.         0.         0.         0.         0.         0.
 0.         1.         1.         0.         0.         0.        ]"
1332241,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1332271,S1,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1332970,S3,"[0.07685076 0.         0.         0.11272858 0.         0.
 0.         0.         0.         0.         0.         1.
 0.         0.         0.         1.         0.         0.        ]"
1333233,S3,"[0.         0.08883172 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1333980,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1334174,,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.16400428 0.         0.
 0.         0.         0.         1.         0.         0.        ]"
1335536,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1335712,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1335778,S2,"[0.         0.         0.         0.09538431 0.         0.
 0.         0.         0.15886782 0.         0.         0.
 0.         0.         0.         1.         0.         1.        ]"
1335905,S3,"[0.         0.         0.         0.09783087 0.         0.
 0.         0.15159439 0.         0.         0.         0.
 1.         0.         0.         0.         1.         0.        ]"
1336364,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1336530,S3,"[0.15970607 0.         0.         0.14723992 0.         0.
 0.         0.         0.         0.         0.         1.
 0.         1.         0.         1.         0.         0.        ]"
1336962,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
1337491,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1337522,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1337599,S3,"[0.17965719 0.         0.         0.21960643 0.1228463  0.
 0.         0.         0.         0.         0.         1.
 0.         1.         0.         1.         0.         0.        ]"
1337653,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
1337887,S3,"[0.11744569 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.        ]"
1338218,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1338586,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1339619,S3,"[0.         0.         0.         0.10243362 0.         0.
 0.         0.         0.         0.20888637 0.         0.
 0.         0.         0.         0.         0.         0.        ]"
1340435,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1341227,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1341689,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0.]
1342049,S1,"[0.44038537 0.07379836 0.         0.21698669 0.14751585 0.
 0.         0.17339163 0.         0.         0.         1.
 0.         1.         0.         1.         0.         0.        ]"
1342343,S3,"[0.        0.        0.        0.        0.        0.        0.
 0.        0.        0.2507813 0.        0.        0.        0.
 0.        0.        0.        0.       ]"
1342450,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1343184,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1343451,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1343814,S3,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1344350,S3,"[0.07699627 0.         0.         0.08591236 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         1.         0.         0.        ]"
1344523,S3,"[0.1073404  0.         0.         0.         0.07906421 0.
 0.         0.         0.         0.         0.         1.
 0.         1.         0.         0.         0.         0.        ]"
